"Fecha","Tipo de dólar","Precio de venta","Precio de compra"
"10/12/2014","Bolsa","11.600","11.600"
"12/12/2014","Casas de cambio","8.550","8.470"
"12/12/2014","Informal","12.800","12.690"
"12/12/2014","Bolsa","11.770","11.770"
"15/12/2014","Casas de cambio","8.550","8.460"
"15/12/2014","Informal","13.200","13.000"
"15/12/2014","Bolsa","11.630","11.630"
"16/12/2014","Casas de cambio","8.550","8.470"
"16/12/2014","Informal","13.150","13.000"
"16/12/2014","Bolsa","11.720","11.720"
"17/12/2014","Casas de cambio","8.550","8.460"
"17/12/2014","Informal","13.100","12.500"
"17/12/2014","Bolsa","11.760","11.760"
"18/12/2014","Casas de cambio","8.560","8.520"
"18/12/2014","Informal","13.180","13.050"
"18/12/2014","Bolsa","11.850","11.850"
"19/12/2014","Casas de cambio","8.570","8.530"
"19/12/2014","Informal","13.180","13.150"
"19/12/2014","Bolsa","11.740","11.740"
"23/12/2014","Casas de cambio","8.570","8.530"
"23/12/2014","Informal","13.400","13.170"
"23/12/2014","Bolsa","11.770","11.770"
"29/12/2014","Casas de cambio","8.550","8.530"
"29/12/2014","Informal","13.730","13.710"
"29/12/2014","Bolsa","11.640","11.640"
"30/12/2014","Casas de cambio","8.550","8.530"
"30/12/2014","Informal","13.730","13.710"
"30/12/2014","Bolsa","11.640","11.640"
"2/01/2015","Casas de cambio","8.550","8.530"
"2/01/2015","Informal","13.850","13.710"
"2/01/2015","Bolsa","12.000","11.640"
"6/01/2015","Casas de cambio","8.550","8.530"
"6/01/2015","Informal","13.780","13.650"
"6/01/2015","Bolsa","12.260","11.640"
"7/01/2015","Casas de cambio","8.550","8.530"
"7/01/2015","Informal","13.850","13.800"
"7/01/2015","Bolsa","12.260","12.260"
"8/01/2015","Casas de cambio","8.570","8.530"
"8/01/2015","Informal","13.900","13.700"
"8/01/2015","Bolsa","12.310","12.310"
"9/01/2015","Casas de cambio","8.590","8.570"
"9/01/2015","Informal","13.770","13.750"
"9/01/2015","Bolsa","12.300","12.300"
"12/01/2015","Casas de cambio","8.590","8.570"
"12/01/2015","Informal","13.700","13.650"
"12/01/2015","Bolsa","12.430","12.430"
"13/01/2015","Casas de cambio","8.590","8.570"
"13/01/2015","Informal","13.560","13.300"
"13/01/2015","Bolsa","12.530","12.530"
"14/01/2015","Casas de cambio","8.600","8.570"
"14/01/2015","Informal","13.600","13.400"
"14/01/2015","Bolsa","12.900","12.900"
"15/01/2015","Casas de cambio","8.600","8.570"
"15/01/2015","Informal","13.620","13.570"
"15/01/2015","Bolsa","12.640","12.640"
"21/01/2015","Casas de cambio","8.620","8.570"
"21/01/2015","Informal","13.600","13.400"
"21/01/2015","Bolsa","12.390","12.390"
"26/01/2015","Casas de cambio","8.620","8.570"
"26/01/2015","Informal","13.650","13.400"
"26/01/2015","Bolsa","12.460","12.460"
"3/02/2015","Casas de cambio","8.660","8.560"
"3/02/2015","Informal","13.300","13.330"
"3/02/2015","Bolsa","12.480","12.480"
"9/02/2015","Casas de cambio","8.660","8.560"
"9/02/2015","Informal","13.200","13.000"
"9/02/2015","Bolsa","12.470","12.470"
"12/02/2015","Casas de cambio","8.670","8.570"
"12/02/2015","Informal","13.120","12.900"
"12/02/2015","Bolsa","12.190","12.190"
"19/02/2015","Casas de cambio","8.690","8.580"
"19/02/2015","Informal","12.900","12.700"
"19/02/2015","Bolsa","12.190","12.190"
"23/02/2015","Casas de cambio","8.710","8.600"
"23/02/2015","Informal","13.000","12.800"
"23/02/2015","Bolsa","12.050","12.050"
"24/02/2015","Casas de cambio","8.720","8.610"
"24/02/2015","Informal","13.250","13.000"
"24/02/2015","Bolsa","11.780","11.780"
"5/03/2015","Casas de cambio","8.750","8.660"
"5/03/2015","Informal","12.850","12.650"
"5/03/2015","Bolsa","12.060","12.060"
"10/03/2015","Casas de cambio","8.780","8.670"
"10/03/2015","Informal","12.770","12.550"
"10/03/2015","Bolsa","12.010","12.010"
"11/03/2015","Casas de cambio","8.790","8.670"
"11/03/2015","Informal","12.750","12.550"
"11/03/2015","Bolsa","12.100","12.100"
"30/03/2015","Casas de cambio","8.820","8.650"
"30/03/2015","Informal","12.700","12.500"
"30/03/2015","Bolsa","11.920","11.920"
"31/03/2015","Casas de cambio","8.820","8.670"
"31/03/2015","Informal","12.680","12.480"
"31/03/2015","Bolsa","12.050","12.050"
"1/04/2015","Casas de cambio","8.830","8.680"
"1/04/2015","Informal","12.500","12.300"
"1/04/2015","Bolsa","12.070","12.070"
"6/04/2015","Casas de cambio","8.850","8.680"
"6/04/2015","Informal","12.500","12.300"
"6/04/2015","Bolsa","12.040","12.040"
"7/04/2015","Casas de cambio","8.840","8.740"
"7/04/2015","Informal","12.390","12.290"
"7/04/2015","Bolsa","12.040","12.040"
"8/04/2015","Casas de cambio","8.850","8.680"
"8/04/2015","Informal","12.450","12.350"
"8/04/2015","Bolsa","11.920","11.920"
"9/04/2015","Casas de cambio","8.850","8.750"
"9/04/2015","Informal","12.390","12.290"
"9/04/2015","Bolsa","11.850","11.850"
"13/04/2015","Casas de cambio","8.850","8.680"
"13/04/2015","Informal","12.380","12.180"
"13/04/2015","Bolsa","11.920","11.920"
"14/04/2015","Casas de cambio","8.860","8.760"
"14/04/2015","Informal","12.500","12.300"
"14/04/2015","Bolsa","12.010","12.010"
"15/04/2015","Casas de cambio","8.870","8.670"
"15/04/2015","Informal","12.800","12.600"
"15/04/2015","Bolsa","12.030","12.030"
"16/04/2015","Casas de cambio","8.870","8.770"
"16/04/2015","Informal","12.700","12.500"
"16/04/2015","Bolsa","12.130","12.130"
"20/04/2015","Casas de cambio","8.870","8.670"
"20/04/2015","Informal","12.680","12.480"
"20/04/2015","Bolsa","11.810","11.810"
"21/04/2015","Casas de cambio","8.870","8.770"
"21/04/2015","Informal","12.710","12.510"
"21/04/2015","Bolsa","11.850","11.850"
"22/04/2015","Casas de cambio","8.870","8.670"
"22/04/2015","Informal","12.790","12.590"
"22/04/2015","Bolsa","11.710","11.710"
"27/04/2015","Casas de cambio","8.890","8.770"
"27/04/2015","Informal","12.670","12.470"
"27/04/2015","Bolsa","11.780","11.780"
"28/04/2015","Casas de cambio","8.900","8.690"
"28/04/2015","Informal","12.750","12.550"
"28/04/2015","Bolsa","11.820","11.820"
"29/04/2015","Casas de cambio","8.910","8.810"
"29/04/2015","Informal","12.730","12.530"
"29/04/2015","Bolsa","11.830","11.830"
"5/05/2015","Casas de cambio","8.920","8.820"
"5/05/2015","Informal","12.600","12.400"
"5/05/2015","Bolsa","11.750","11.750"
"6/05/2015","Casas de cambio","8.920","8.820"
"6/05/2015","Informal","12.600","12.400"
"6/05/2015","Bolsa","11.800","11.800"
"12/05/2015","Casas de cambio","8.940","8.840"
"12/05/2015","Informal","12.550","12.350"
"12/05/2015","Bolsa","11.620","11.620"
"13/05/2015","Casas de cambio","8.940","8.840"
"13/05/2015","Informal","12.700","12.400"
"13/05/2015","Bolsa","11.710","11.710"
"20/05/2015","Casas de cambio","8.960","8.850"
"20/05/2015","Informal","12.650","12.450"
"20/05/2015","Bolsa","11.550","11.550"
"21/05/2015","Casas de cambio","8.970","8.870"
"21/05/2015","Informal","12.650","12.450"
"21/05/2015","Bolsa","11.480","11.480"
"26/05/2015","Casas de cambio","8.980","8.880"
"26/05/2015","Informal","12.720","12.520"
"26/05/2015","Bolsa","11.480","11.480"
"27/05/2015","Casas de cambio","8.980","8.880"
"27/05/2015","Informal","12.700","12.500"
"27/05/2015","Bolsa","11.550","11.550"
"1/06/2015","Casas de cambio","9.000","8.800"
"1/06/2015","Informal","12.630","12.430"
"1/06/2015","Bolsa","11.470","11.470"
"2/06/2015","Casas de cambio","9.000","8.800"
"2/06/2015","Informal","12.650","12.450"
"2/06/2015","Bolsa","11.400","11.400"
"4/06/2015","Casas de cambio","9.010","8.810"
"4/06/2015","Informal","12.600","12.400"
"4/06/2015","Bolsa","11.520","11.520"
"8/06/2015","Casas de cambio","9.020","8.970"
"8/06/2015","Informal","12.620","12.420"
"8/06/2015","Bolsa","11.500","11.500"
"16/06/2015","Casas de cambio","9.030","8.840"
"16/06/2015","Informal","12.800","12.6"
"16/06/2015","Bolsa","11.900","11.900"
"17/06/2015","Casas de cambio","9.050","8.950"
"17/06/2015","Informal","12.950","12.750"
"17/06/2015","Bolsa","12.060","12.060"
"18/06/2015","Casas de cambio","9.060","8.960"
"18/06/2015","Informal","13.080","12.78"
"18/06/2015","Bolsa","12.060","12.060"
"22/06/2015","Casas de cambio","9.060","8.960"
"22/06/2015","Informal","13.000","12.800"
"22/06/2015","Bolsa","12.190","12.190"
"23/06/2015","Casas de cambio","9.060","8.960"
"23/06/2015","Informal","13.350","13.1"
"23/06/2015","Bolsa","12.240","12.240"
"24/06/2015","Casas de cambio","9.070","8.970"
"24/06/2015","Informal","13.500","13.300"
"24/06/2015","Bolsa","12.400","12.400"
"25/06/2015","Casas de cambio","9.070","8.970"
"25/06/2015","Informal","13.600","13.4"
"25/06/2015","Bolsa","12.570","12.570"
"30/06/2015","Casas de cambio","9.100","9.050"
"30/06/2015","Informal","13.400","13.300"
"30/06/2015","Bolsa","13.020","13.020"
"6/07/2015","Casas de cambio","9.110","8.910"
"6/07/2015","Informal","13.450","13.250"
"6/07/2015","Bolsa","12.950","12.950"
"7/07/2015","Casas de cambio","9.110","8.910"
"7/07/2015","Informal","13.600","13.400"
"7/07/2015","Bolsa","12.950","12.950"
"8/07/2015","Casas de cambio","9.120","8.910"
"8/07/2015","Informal","13.630","13.400"
"8/07/2015","Bolsa","12.950","12.950"
"13/07/2015","Casas de cambio","9.120","8.910"
"13/07/2015","Informal","13.850","13.650"
"13/07/2015","Bolsa","12.940","12.940"
"14/07/2015","Casas de cambio","9.140","9.090"
"14/07/2015","Informal","14.050","13.700"
"14/07/2015","Bolsa","12.020","12.020"
"15/07/2015","Casas de cambio","9.140","9.090"
"15/07/2015","Informal","13.880","13.730"
"15/07/2015","Bolsa","12.360","12.360"
"16/07/2015","Casas de cambio","9.150","9.100"
"16/07/2015","Informal","14.050","13.900"
"16/07/2015","Bolsa","12.520","12.520"
"17/07/2015","Casas de cambio","9.140","9.090"
"17/07/2015","Informal","14.400","14.200"
"17/07/2015","Bolsa","13.100","13.100"
"20/07/2015","Casas de cambio","9.140","9.080"
"20/07/2015","Informal","14.550","14.350"
"20/07/2015","Bolsa","13.110","13.110"
"21/07/2015","Casas de cambio","9.160","9.110"
"21/07/2015","Informal","15.090","15.000"
"21/07/2015","Bolsa","13.280","13.280"
"22/07/2015","Casas de cambio","9.160","9.110"
"22/07/2015","Informal","14.890","14.900"
"22/07/2015","Bolsa","13.410","13.410"
"23/07/2015","Casas de cambio","9.160","9.050"
"23/07/2015","Informal","14.700","14.500"
"23/07/2015","Bolsa","13.070","13.070"
"23/07/2015","Casas de cambio","9.180","9.130"
"23/07/2015","Informal","14.500","14.350"
"23/07/2015","Bolsa","11.910","11.910"
"28/07/2015","Casas de cambio","9.170","9.070"
"28/07/2015","Informal","15.000","14.800"
"28/07/2015","Bolsa","13.030","13.030"
"29/07/2015","Casas de cambio","9.200","9.100"
"29/07/2015","Informal","14.940","14.800"
"29/07/2015","Bolsa","13.010","13.010"
"30/07/2015","Casas de cambio","9.180","9.080"
"30/07/2015","Informal","14.900","14.700"
"30/07/2015","Bolsa","12.920","12.920"
"31/07/2015","Casas de cambio","9.200","9.140"
"31/07/2015","Informal","14.940","14.800"
"31/07/2015","Bolsa","11.240","11.240"
"3/08/2015","Casas de cambio","9.200","9.140"
"3/08/2015","Informal","14.890","14.820"
"3/08/2015","Bolsa","11.240","11.240"
"4/08/2015","Casas de cambio","9.210","9.150"
"4/08/2015","Informal","14.900","14.820"
"4/08/2015","Bolsa","11.240","11.240"
"5/08/2015","Casas de cambio","9.210","9.150"
"5/08/2015","Informal","14.950","14.840"
"5/08/2015","Bolsa","11.240","11.240"
"6/08/2015","Casas de cambio","9.230","9.180"
"6/08/2015","Informal","14.980","14.800"
"6/08/2015","Bolsa","11.250","13.260"
"7/08/2015","casas de cambio","9.225","9.175"
"7/08/2015","Informal","14.920","14.770"
"7/08/2015","Bolsa","11.250","13.230"
"10/08/2015","casas de cambio","9.230","9.175"
"10/08/2015","Informal","14.820","14.670"
"10/08/2015","Bolsa","11.250","11.250"
"11/08/2015","casas de cambio","9.230","9.180"
"11/08/2015","Informal","14.830","14.670"
"11/08/2015","Bolsa","13.290","13.290"
"12/08/2015","Casas de cambio","9.230","9.180"
"12/08/2015","Informal","14.830","14.670"
"12/08/2015","Bolsa","13.320","13.320"
"14/08/2015","Casas de cambio","9.255","9.205"
"14/08/2015","Informal","15.100","14.950"
"14/08/2015","Bolsa","13.410","13.410"
"17/08/2015","Casas de cambio","9.260","9.210"
"17/08/2015","Informal","15.100","15.000"
"17/08/2015","Bolsa","13.410","13.410"
"18/08/2015","Casas de cambio","9.260","9.210"
"18/08/2015","Informal","15.050","15.000"
"18/08/2015","Bolsa","13.450","13.450"
"19/08/2015","Casas de cambio","9.260","9.210"
"19/08/2015","Informal","15.150","15.080"
"19/08/2015","Bolsa","13.450","13.450"
"20/08/2015","Casas de cambio","9.260","9.210"
"20/08/2015","Informal","15.300","15.200"
"20/08/2015","Bolsa","13.450","13.450"
"21/08/2015","Casas de cambio","9.270","9.220"
"21/08/2015","Informal","15.550","15.400"
"21/08/2015","Bolsa","13.220","13.220"
"24/08/2015","Casas de cambio","9.280","9.230"
"24/08/2015","Informal","15.840","15.690"
"24/08/2015","Bolsa","13.290","13.290"
"25/08/2015","Casas de cambio","9.285","9.235"
"25/08/2015","Informal","15.970","15.820"
"25/08/2015","Bolsa","13.800","13.800"
"26/08/2015","Casas de cambio","9.290","9.240"
"26/08/2015","Informal","15.920","15.770"
"26/08/2015","Bolsa","13.800","13.800"
"27/08/2015","Casas de cambio","9.295","9.245"
"27/08/2015","Informal","15.670","15.520"
"27/08/2015","Bolsa","13.620","13.620"
"28/08/2015","Casas de cambio","9.300","9.250"
"28/08/2015","Informal","15.530","15.450"
"28/08/2015","Bolsa","11.690","11.690"
"31/08/2015","Casas de cambio","9.310","9.260"
"31/08/2015","Informal","15.470","15.320"
"31/08/2015","Bolsa","13.850","13.850"
"1/09/2015","Casas de cambio","9.315","9.270"
"1/09/2015","Informal","15.510","15.450"
"1/09/2015","Bolsa","13.850","13.850"
"2/09/2015","Casas de cambio","9.320","9.270"
"2/09/2015","Informal","15.620","15.550"
"2/09/2015","Bolsa","13.930","13.930"
"3/09/2015","Casas de cambio","9.330","9.280"
"3/09/2015","Informal","15.600","15.510"
"3/09/2015","Bolsa","13.930","13.930"
"4/09/2015","Casas de cambio","9.330","9.280"
"4/09/2015","Informal","15.480","15.400"
"4/09/2015","Bolsa","13.930","13.930"
"7/09/2015","Casas de cambio","9.335","9.285"
"7/09/2015","Informal","15.450","15.390"
"7/09/2015","Bolsa","14.070","14.070"
"8/09/2015","Casas de cambio","9.340","9.300"
"8/09/2015","Informal","15.510","15.490"
"8/09/2015","Bolsa","14.070","14.070"
"9/09/2015","Casas de cambio","9.350","9.310"
"9/09/2015","Informal","15.550","15.500"
"9/09/2015","Bolsa","14.070","14.070"
"10/09/2015","Casas de cambio","9.360","9.320"
"10/09/2015","Informal","15.520","15.480"
"10/09/2015","Bolsa","14.070","14.070"
"14/09/2015","Casas de cambio","9.370","9.330"
"14/09/2015","Informal","15.620","15.550"
"14/09/2015","Bolsa","14.070","14.070"
"15/09/2015","Casas de cambio","9.375","9.330"
"15/09/2015","Informal","15.680","15.630"
"15/09/2015","Bolsa","14.070","14.070"
"16/09/2015","Casas de cambio","9.380","9.360"
"16/09/2015","Informal","15.850","15.800"
"16/09/2015","Bolsa","14.070","14.070"
"17/09/2015","Casas de cambio","9.385","9.360"
"17/09/2015","Informal","15.910","15.880"
"17/09/2015","Bolsa","14.070","14.070"
"18/09/2015","Casas de cambio","9.390","9.360"
"18/09/2015","Informal","15.860","15.810"
"18/09/2015","Bolsa","14.070","14.070"
"21/09/2015","Casas de cambio","9.400","9.380"
"21/09/2015","Informal","15.900","15.850"
"21/09/2015","Bolsa","14.070","14.070"
"22/09/2015","Casas de cambio","9.400","9.380"
"22/09/2015","Informal","15.950","15.900"
"22/09/2015","Bolsa","13.060","13.060"
"23/09/2015","Casas de cambio","9.410","9.390"
"23/09/2015","Informal","15.930","15.890"
"23/09/2015","Bolsa","13.060","13.060"
"24/09/2015","Casas de cambio","9.415","9.390"
"24/09/2015","Informal","16.010","15.970"
"24/09/2015","Bolsa","13.040","13.040"
"25/09/2015","Casas de cambio","9.420","9.390"
"25/09/2015","Informal","16.060","16.000"
"25/09/2015","Bolsa","13.040","13.040"
"26/09/2015","Casas de cambio","9.420","9.400"
"28/09/2015","Informal","16.010","15.950"
"28/09/2015","Bolsa","13.040","13.040"
"28/09/2015","Casas de cambio","9.425","9.400"
"1/10/2015","Bolsa","13.040","13.040"
"1/10/2015","Casas de cambio","9.425","9.400"
"1/10/2015","Informal","16.020","15.980"
"6/10/2015","Bolsa","13.040","13.040"
"6/10/2015","Casas de cambio","9.460","9.420"
"6/10/2015","Informal","15.740","15.700"
"13/10/2015","Casas de cambio","9.470","9.440"
"13/10/2015","Informal","15.840","15.800"
"13/10/2015","Bolsa","13.040","13.040"
"19/10/2015","Casas de cambio","9.510","9.480"
"19/10/2015","Informal","16.110","16.030"
"19/10/2015","Bolsa","13.040","13.040"
"20/10/2015","Casas de cambio","9.510","9.490"
"20/10/2015","Informal","16.030","15.980"
"20/10/2015","Bolsa","13.040","13.040"
"21/10/2015","Casas de cambio","9.510","9.480"
"21/10/2015","Informal","15.920","15.880"
"21/10/2015","Bolsa","13.040","13.040"
"22/10/2015","Casas de cambio","9.520","9.490"
"22/10/2015","Informal","16.030","15.960"
"22/10/2015","Bolsa","13.040","13.040"
"23/10/2015","Casas de cambio","9.520","9.490"
"23/10/2015","Informal","16.060","16.000"
"23/10/2015","Bolsa","13.040","13.040"
"26/10/2015","Casas de cambio","9.540","9.520"
"26/10/2015","Informal","15.810","15.750"
"26/10/2015","Bolsa","13.040","13.040"
"28/10/2015","Casas de cambio","9.540","9.520"
"28/10/2015","Informal","15.900","15.850"
"28/10/2015","Bolsa","13.810","13.810"
"29/10/2015","Casas de cambio","9.540","9.500"
"29/10/2015","Informal","15.780","15.720"
"29/10/2015","Bolsa","13.810","13.810"
"2/11/2015","Casas de cambio","9.560","9.540"
"2/11/2015","Informal","15.630","15.580"
"2/11/2015","Bolsa","13.810","13.810"
"3/11/2015","Casas de cambio","9.570","9.540"
"3/11/2015","Informal","15.530","15.480"
"3/11/2015","Bolsa","13.810","13.810"
"5/11/2015","Casas de cambio","9.570","9.540"
"5/11/2015","Informal","15.140","15.110"
"5/11/2015","Bolsa","13.810","13.810"
"9/11/2015","Casas de cambio","9.590","9.570"
"9/11/2015","Informal","14.450","14.400"
"9/11/2015","Bolsa","13.810","13.810"
"11/11/2015","Casas de cambio","9.590","9.570"
"11/11/2015","Informal","15.330","15.270"
"11/11/2015","Bolsa","13.810","13.810"
"12/11/2015","Casas de cambio","9.590","9.570"
"12/11/2015","Informal","15.270","15.190"
"12/11/2015","Bolsa","15.330","15.330"
"16/11/2015","Casas de cambio","9.640","9.620"
"16/11/2015","Informal","15.100","15.050"
"16/11/2015","Bolsa","13.810","13.810"
"26/11/2015","Casas de cambio","9.690","9.640"
"26/11/2015","Informal","15.040","14.980"
"26/11/2015","Bolsa","15.330","15.330"
"3/12/2015","Casas de cambio","9.720","9.690"
"3/12/2015","Informal","14.730","14.660"
"3/12/2015","Bolsa","14.590","14.590"
"10/12/2015","Casas de cambio","9.760","9.720"
"10/12/2015","Informal","14.770","14.700"
"10/12/2015","Bolsa","14.980","14.980"
"17/12/2015","Casas de cambio","13.500","14.500"
"18/12/2015","Casas de cambio","13.600","13.300"
"21/12/2015","Casas de cambio","13.100","12.800"
"23/12/2015","Casas de cambio","13.300","13.000"
"5/01/2016","Casas de cambio","14.000","13.700"
"19/01/2016","Casas de cambio","13.687","13.310"
"25/01/2016","Casas de cambio","14.060","13.690"
"10/02/2016","Casas de cambio","14.700","14.330"
